,Dependent_count,Months_on_book (Length of relationship with bansk[months]),Total_Relationship_Count (How many products with customer) ,Months_Inactive_12_mon (Card not used),Contacts_Count_12_mon (Number of contacts in 12 months),Credit_Limit,Total_Revolving_Bal (Balance unpaid at month end),Total_Amt_Chng_Q4_Q1(Ratio Q4/Q1),Total_Trans_Ct (Transaction Count 12 months),Total_Ct_Chng_Q4_Q1 (Change in the transaction amount Q4/Q1),Avg_Utilization_Ratio (Credit usage/Total Credit available),Gender_code,Education_Level_code,Marital_Status_code,Income_Category_code,Card_Category_code
3300,1,36,6,3,3,1560.0,995,0.615,58,0.657,0.638,0,3,2,4,0
3301,5,30,3,2,2,1659.0,0,0.585,66,0.692,0.0,1,4,2,2,0
3302,1,27,6,2,2,22487.0,889,0.528,73,0.46,0.04,1,3,2,0,0
3303,0,23,5,2,4,5403.0,1854,0.712,74,0.542,0.343,1,2,3,4,0
3304,1,36,6,3,3,4717.0,1590,0.802,67,0.595,0.337,0,3,2,1,0
3305,2,40,6,2,2,5180.0,1211,0.809,74,0.85,0.234,1,3,2,2,0
3306,2,38,1,2,3,4915.0,464,0.242,36,0.091,0.094,1,3,2,3,0
3307,4,29,4,2,1,12154.0,2517,0.864,71,0.775,0.207,1,3,1,3,0
3308,4,36,3,3,3,3258.0,0,0.784,67,0.489,0.0,1,2,1,2,0
3309,5,33,4,3,2,13349.0,0,0.882,78,0.902,0.0,0,3,3,5,0
3310,4,32,5,3,2,34516.0,0,0.321,37,0.276,0.0,1,2,2,0,3
3311,4,33,3,5,3,31458.0,1202,0.673,66,0.61,0.038,1,2,2,3,0
3312,4,36,6,1,2,1438.3,0,0.785,54,1.0,0.0,0,0,1,4,0
3313,4,36,3,1,4,10961.0,1391,0.662,77,0.75,0.127,0,5,1,4,3
3314,2,44,4,3,3,8904.0,1886,0.945,65,0.757,0.212,1,6,3,2,0
3315,4,40,4,2,3,2498.0,2258,0.992,29,0.706,0.904,1,3,1,1,0
3316,3,38,6,1,1,16105.0,724,0.949,76,0.767,0.045,1,2,3,3,0
3317,3,33,3,1,3,34516.0,1858,0.622,67,0.523,0.054,0,2,3,5,3
3318,3,44,5,2,1,2222.0,694,0.903,65,0.711,0.312,0,2,3,5,0
3319,4,38,3,2,3,16815.0,0,0.938,65,0.512,0.0,0,2,1,5,0
3320,3,35,2,3,5,11538.0,0,0.507,53,0.432,0.0,0,6,1,5,0
3321,2,36,2,2,4,9569.0,0,0.598,35,0.25,0.0,1,2,0,1,0
3322,2,36,6,1,3,3340.0,1282,0.724,82,0.547,0.384,1,2,1,3,0
3323,2,28,6,2,3,3654.0,1172,0.938,67,0.595,0.321,1,2,1,3,0
3324,2,45,4,2,0,10541.0,1387,0.72,92,0.614,0.132,1,2,1,1,0
3325,4,39,5,2,1,34516.0,1959,0.888,54,0.929,0.057,1,5,2,0,3
3326,4,36,4,3,4,34516.0,1893,0.748,76,1.0,0.055,0,2,2,5,3
3327,2,39,6,3,3,1613.0,0,0.635,65,0.444,0.0,1,2,2,3,0
3328,3,26,3,3,2,1438.3,0,0.399,32,0.455,0.0,1,0,2,3,0
3329,2,29,5,3,3,13126.0,0,0.725,61,0.848,0.0,0,5,1,5,0
3330,4,43,3,2,3,1922.0,710,0.951,46,1.421,0.369,1,0,0,1,0
3331,3,36,3,2,2,14521.0,0,0.41,66,0.467,0.0,0,2,3,4,3
3332,0,56,5,6,3,1931.0,1531,0.778,48,0.714,0.793,0,2,2,4,0
3333,3,39,5,3,5,8513.0,1042,0.702,37,0.682,0.122,1,2,2,1,0
3334,1,39,4,1,1,2421.0,1029,0.675,56,0.75,0.425,1,3,2,1,0
3335,5,36,5,3,1,1478.0,792,0.873,67,0.489,0.536,0,3,1,4,0
3336,1,36,6,1,4,2466.0,0,1.077,66,0.65,0.0,1,2,2,2,0
3337,2,36,3,1,2,2501.0,1845,0.668,65,0.806,0.738,0,4,0,4,0
3338,3,30,4,1,3,13602.0,0,0.699,69,0.683,0.0,1,1,2,2,0
3339,3,34,5,3,2,3094.0,1317,0.957,81,0.884,0.426,1,2,2,4,0
3340,2,32,4,2,3,2485.0,1489,0.779,77,0.833,0.599,0,3,1,4,0
3341,1,39,6,3,4,14817.0,1463,0.795,70,0.628,0.099,1,5,1,3,0
3342,3,39,5,3,4,13824.0,1582,0.522,74,0.644,0.114,1,6,1,3,0
3343,4,36,6,1,2,1438.3,0,0.749,74,0.721,0.0,0,0,2,4,0
3344,0,43,4,1,2,3797.0,1202,0.695,65,0.757,0.317,1,6,1,2,0
3345,1,43,6,3,4,6189.0,0,0.538,65,0.806,0.0,0,2,2,4,0
3346,4,36,3,2,3,22956.0,1407,0.709,64,0.6,0.061,1,6,1,2,0
3347,1,37,5,2,4,3943.0,1135,0.672,82,0.783,0.288,0,6,1,1,0
3348,2,43,3,2,2,5569.0,968,0.949,60,0.714,0.174,1,4,0,0,0
3349,1,36,5,2,3,2418.0,1720,1.019,58,0.812,0.711,1,0,1,3,0
3350,4,36,5,2,3,1963.0,1549,0.778,75,0.596,0.789,1,6,2,4,0
3351,2,32,4,1,3,7966.0,1423,0.987,75,0.923,0.179,0,3,3,5,0
3352,3,44,6,1,3,7742.0,2024,0.929,69,0.568,0.261,0,2,1,4,0
3353,0,36,4,3,3,2074.0,1688,0.62,75,0.5,0.814,0,3,2,4,0
3354,3,34,2,3,4,4948.0,0,0.392,41,0.519,0.0,0,2,0,1,0
3355,1,44,4,2,3,4988.0,0,0.619,74,0.644,0.0,1,5,1,2,0
3356,1,42,4,3,4,28701.0,0,1.165,57,0.727,0.0,1,2,2,2,3
3357,0,20,3,1,3,6607.0,2517,0.854,73,0.78,0.381,1,6,2,1,0
3358,5,39,5,2,0,16034.0,1597,0.775,59,0.903,0.1,1,5,0,2,0
3359,3,36,6,3,3,24149.0,1848,0.731,66,0.833,0.077,1,2,0,2,0
3360,2,28,5,3,4,16903.0,1507,0.97,61,0.525,0.089,0,5,3,1,3
3361,3,48,5,1,2,1438.3,0,0.618,73,0.659,0.0,1,0,1,2,0
3362,5,36,1,3,3,24657.0,633,0.358,46,0.394,0.026,1,2,2,2,0
3363,3,38,3,3,3,5026.0,0,0.564,37,0.609,0.0,0,6,2,1,0
3364,1,41,3,2,2,9352.0,1429,0.728,71,0.69,0.153,0,2,2,5,0
3365,2,36,3,3,2,4939.0,1296,0.911,43,0.87,0.262,1,0,2,2,0
3366,3,40,2,2,6,9502.0,2457,0.915,57,0.676,0.259,1,2,1,1,0
3367,0,50,6,3,5,2936.0,326,0.935,29,0.526,0.111,0,1,2,4,0
3368,2,47,6,1,1,22855.0,0,0.741,83,0.804,0.0,1,5,2,3,0
3369,3,41,4,1,4,6602.0,1224,0.665,73,0.825,0.185,0,2,1,1,0
3370,3,40,3,3,2,3728.0,0,0.358,42,0.448,0.0,1,2,1,3,0
3371,4,33,5,2,0,2021.0,1731,0.986,62,0.722,0.857,1,2,2,2,0
3372,2,36,5,2,3,2255.0,1733,0.903,83,0.729,0.769,0,2,1,1,0
3373,2,36,5,3,4,15704.0,1991,0.699,71,0.543,0.127,0,2,2,4,1
3374,2,36,3,2,2,5746.0,1572,0.937,56,1.0,0.274,1,6,1,2,0
3375,3,22,3,6,3,8436.0,2517,0.807,63,1.032,0.298,1,6,2,1,0
3376,1,36,2,3,2,1438.3,0,0.838,42,0.448,0.0,0,1,1,1,0
3377,3,48,6,5,3,8340.0,1902,0.81,77,0.833,0.228,0,3,2,4,0
3378,3,47,6,2,4,15108.0,1288,0.684,65,0.512,0.085,1,2,3,3,0
3379,3,26,6,2,2,15104.0,1204,0.824,79,0.58,0.08,0,2,2,1,3
3380,1,36,3,3,1,2490.0,1281,0.551,34,0.619,0.514,0,2,1,4,0
3381,1,33,4,3,4,2009.0,1795,0.645,55,0.719,0.893,1,2,1,4,0
3382,2,41,1,3,1,31668.0,810,0.643,36,0.5,0.026,1,2,2,0,0
3383,4,29,6,3,2,5735.0,2410,0.616,75,0.63,0.42,1,6,1,2,0
3384,3,36,3,1,3,7633.0,1707,0.529,58,0.657,0.224,1,3,3,3,0
3385,3,39,4,1,4,23642.0,2049,0.719,54,0.636,0.087,1,3,2,2,0
3386,3,29,4,3,4,6698.0,1327,0.798,77,0.711,0.198,1,6,1,1,0
3387,2,27,6,3,3,1438.3,0,0.683,59,0.595,0.0,0,6,2,4,0
3388,3,36,4,3,2,1438.3,1002,1.306,25,0.667,0.697,0,2,2,4,0
3389,3,41,4,2,2,2563.0,1860,0.68,83,0.804,0.726,0,5,2,4,0
3390,1,32,5,2,3,17814.0,0,0.82,76,0.689,0.0,0,4,2,1,3
3391,2,36,4,2,4,7738.0,947,0.845,61,0.694,0.122,0,1,2,5,0
3392,0,48,4,5,5,13114.0,2247,1.003,51,0.417,0.171,1,6,2,0,0
3393,2,31,3,2,4,34516.0,1067,0.487,72,0.636,0.031,1,6,1,0,0
3394,3,37,4,3,4,17345.0,545,0.905,64,0.829,0.031,0,2,2,5,0
3395,2,40,6,3,3,8706.0,868,0.991,54,0.929,0.1,1,0,2,0,0
3396,3,44,5,1,1,19272.0,1519,0.557,67,0.763,0.079,1,3,2,2,0
3397,3,43,4,3,2,4798.0,0,0.583,72,0.636,0.0,0,3,1,5,0
3398,3,38,2,3,2,12254.0,0,0.705,42,0.355,0.0,1,3,2,2,0
3399,3,36,4,1,4,9549.0,0,0.712,76,0.652,0.0,1,1,1,3,0
3400,2,36,3,3,2,11568.0,1846,0.755,44,1.095,0.16,1,5,0,4,3
3401,3,36,3,1,4,6197.0,1219,0.552,67,0.675,0.197,0,6,1,4,0
3402,3,27,3,1,2,34516.0,0,0.834,53,0.559,0.0,1,2,1,3,3
3403,2,36,4,3,4,5137.0,0,0.612,52,1.0,0.0,1,6,1,1,0
3404,4,26,4,3,0,1791.0,1337,0.763,46,0.917,0.747,1,2,2,3,0
3405,0,36,5,1,4,7238.0,2111,1.085,36,1.118,0.292,0,2,2,4,0
3406,3,40,6,2,4,4514.0,2016,0.313,59,0.639,0.447,1,3,1,3,0
3407,4,38,6,1,2,5366.0,968,0.992,56,0.75,0.18,0,5,1,5,0
3408,3,35,4,2,5,29812.0,2031,0.767,50,0.515,0.068,1,6,0,2,3
3409,2,43,3,2,4,9559.0,1514,0.716,70,0.556,0.158,0,2,1,1,0
3410,2,45,6,2,5,8353.0,1535,1.323,83,0.804,0.184,0,3,1,4,0
3411,5,39,6,2,4,5455.0,1217,0.66,67,0.811,0.223,0,6,1,4,0
3412,1,45,6,3,3,9899.0,2023,0.445,73,0.622,0.204,0,5,3,4,0
3413,4,37,4,3,4,15578.0,0,0.716,81,0.723,0.0,1,2,2,1,3
3414,1,41,6,2,2,15641.0,2379,0.816,76,0.617,0.152,0,2,1,5,0
3415,4,42,4,2,0,3504.0,1698,0.575,70,0.628,0.485,0,2,1,4,0
3416,1,38,5,3,5,18432.0,1422,1.357,58,0.933,0.077,1,6,0,3,0
3417,4,34,5,3,4,2369.0,1405,0.624,51,0.889,0.593,1,0,2,2,0
3418,0,55,1,5,5,10882.0,2517,0.266,46,0.278,0.231,0,3,2,1,0
3419,3,36,6,1,3,3509.0,1819,0.894,84,0.909,0.518,0,6,3,1,0
3420,1,47,6,3,4,2469.0,1491,0.869,62,0.632,0.604,0,2,2,4,0
3421,3,27,5,3,4,14335.0,938,0.445,75,0.531,0.065,0,5,1,4,3
3422,3,31,6,3,2,4005.0,1985,1.356,34,0.7,0.496,1,3,2,1,0
3423,4,36,4,1,4,1976.0,1694,1.054,81,0.841,0.857,0,6,2,4,0
3424,5,36,3,3,3,3664.0,0,0.419,44,0.913,0.0,0,2,1,4,0
3425,2,30,3,1,4,3734.0,0,0.954,62,0.722,0.0,0,6,1,4,0
3426,2,36,3,2,3,6033.0,0,0.834,74,0.721,0.0,1,2,2,1,0
3427,3,45,5,2,2,4531.0,0,0.491,27,1.077,0.0,1,3,1,3,0
3428,3,36,4,4,3,6245.0,0,0.554,50,0.667,0.0,0,5,3,4,0
3429,5,36,4,1,1,34516.0,0,0.711,55,0.618,0.0,1,1,2,3,3
3430,5,27,3,2,3,11880.0,2025,0.835,42,1.471,0.17,1,2,1,2,0
3431,2,37,5,2,3,4188.0,0,0.565,69,0.683,0.0,0,6,1,4,0
3432,2,54,5,1,2,9344.0,1334,0.375,60,0.818,0.143,0,5,2,4,0
3433,3,36,3,2,2,24126.0,948,0.616,52,0.677,0.039,1,3,1,3,0
3434,5,26,4,3,3,34516.0,772,0.979,77,0.878,0.022,1,3,3,0,0
3435,0,36,6,3,4,2295.0,1015,1.04,82,0.708,0.442,1,3,2,4,0
3436,3,31,6,3,6,5496.0,0,0.548,34,0.308,0.0,0,2,1,1,0
3437,2,36,5,3,3,12342.0,0,0.431,37,0.423,0.0,1,2,2,3,0
3438,1,36,4,2,4,1928.0,1125,0.911,30,0.667,0.584,0,0,3,4,0
3439,1,49,4,1,2,12814.0,1010,0.869,76,0.551,0.079,1,5,2,2,0
3440,2,34,6,2,4,5242.0,1465,1.025,68,0.789,0.279,0,5,1,4,0
3441,3,37,5,2,2,8808.0,390,0.628,42,0.448,0.044,1,2,1,2,0
3442,3,35,3,1,2,4469.0,2002,0.669,38,0.462,0.448,0,2,2,4,0
3443,1,44,5,2,4,8031.0,1167,0.549,77,0.791,0.145,1,1,1,3,0
3444,4,41,4,1,3,9728.0,0,0.806,57,0.727,0.0,1,3,3,2,0
3445,5,40,6,1,1,4748.0,1008,0.484,70,0.707,0.212,0,1,1,1,0
3446,2,38,4,1,1,19999.0,1007,0.987,69,0.5,0.05,1,2,2,3,0
3447,2,45,3,1,3,6331.0,1420,0.529,69,0.438,0.224,1,5,0,1,0
3448,2,31,6,1,1,9662.0,817,0.679,70,0.489,0.085,1,6,2,1,0
3449,2,36,6,3,2,1693.0,1088,0.532,40,0.739,0.643,0,2,1,4,0
3450,3,36,5,2,4,2964.0,2043,0.692,69,0.468,0.689,0,6,1,4,0
3451,2,36,3,3,3,5483.0,535,0.681,49,0.633,0.098,0,3,2,4,0
3452,3,27,4,2,3,15186.0,0,0.483,33,0.435,0.0,1,2,1,2,0
3453,3,26,6,3,3,33408.0,0,0.816,77,0.878,0.0,1,2,1,3,0
3454,2,37,4,2,2,3125.0,2517,0.73,71,0.732,0.805,0,3,1,4,0
3455,3,31,3,3,4,2934.0,2517,0.868,55,0.774,0.858,1,2,2,2,0
3456,3,36,4,2,2,34516.0,0,0.754,55,0.667,0.0,1,2,2,0,0
3457,1,36,6,3,2,5349.0,2391,0.671,46,0.394,0.447,0,1,2,1,0
3458,3,38,6,2,0,9810.0,1838,0.661,41,0.64,0.187,1,5,2,3,0
3459,4,36,6,1,4,7084.0,0,0.889,66,0.737,0.0,1,0,1,0,0
3460,2,36,3,1,3,3537.0,0,0.647,80,0.702,0.0,0,6,2,4,0
3461,5,36,3,1,2,8896.0,1338,0.741,70,0.591,0.15,1,1,2,4,0
3462,3,29,5,2,3,30733.0,1153,0.987,80,0.702,0.038,1,6,0,3,0
3463,0,39,6,2,4,10177.0,1748,0.622,64,0.939,0.172,1,6,1,2,0
3464,3,33,5,2,4,6848.0,0,0.962,82,0.822,0.0,0,3,1,4,0
3465,1,33,6,2,3,17165.0,1153,0.578,62,0.676,0.067,1,2,1,2,0
3466,3,36,3,3,1,20274.0,2100,0.584,66,0.61,0.104,1,2,1,3,0
3467,1,33,3,5,2,19939.0,0,1.03,76,0.462,0.0,1,1,0,2,0
3468,3,45,4,3,1,3378.0,1852,0.483,50,1.0,0.548,1,2,2,0,0
3469,2,39,4,3,2,9773.0,1998,0.782,71,0.775,0.204,1,6,1,3,0
3470,1,31,5,3,1,3668.0,0,0.62,76,0.617,0.0,0,6,1,5,0
3471,0,36,3,2,4,3196.0,0,0.578,72,0.674,0.0,1,2,2,4,0
3472,3,33,1,3,3,34516.0,0,1.492,43,0.433,0.0,1,0,2,3,3
3473,2,47,5,2,3,7030.0,994,0.725,69,0.725,0.141,0,3,2,4,0
3474,5,37,2,2,2,9410.0,0,0.586,41,0.864,0.0,1,3,1,3,0
3475,2,36,5,2,1,34516.0,1229,0.427,35,0.296,0.036,1,2,2,0,0
3476,0,38,4,3,3,4096.0,1468,0.627,66,0.737,0.358,0,2,1,4,0
3477,2,34,6,1,4,7210.0,782,0.733,75,0.5,0.108,0,2,1,5,0
3478,2,36,6,3,0,8026.0,2202,0.586,72,0.6,0.274,1,3,2,3,0
3479,3,34,5,1,4,18064.0,2039,0.89,88,0.796,0.113,0,2,3,5,0
3480,3,35,5,2,4,5596.0,1086,0.587,65,0.757,0.194,0,2,2,4,0
3481,2,43,3,3,3,6897.0,640,1.052,57,0.839,0.093,0,5,1,4,0
3482,3,40,6,3,3,13991.0,1580,0.864,74,0.721,0.113,0,4,1,4,3
3483,3,36,5,2,2,11366.0,2109,0.993,70,0.795,0.186,1,4,1,1,0
3484,3,34,5,1,3,1707.0,989,0.555,76,0.52,0.579,0,3,2,4,0
3485,4,38,6,4,2,23692.0,2402,0.942,62,0.676,0.101,0,1,1,5,0
3486,5,29,6,2,1,11191.0,0,0.808,73,0.78,0.0,1,6,3,3,0
3487,5,31,3,1,2,3476.0,700,0.604,88,0.517,0.201,0,0,1,4,0
3488,2,37,4,3,3,27781.0,0,1.0,61,0.743,0.0,1,5,2,2,3
3489,4,25,3,3,2,10534.0,0,0.985,72,0.636,0.0,1,2,2,2,0
3490,1,54,3,2,2,2721.0,0,0.734,37,0.682,0.0,0,2,2,4,0
3491,3,43,4,2,3,10458.0,0,0.587,51,0.5,0.0,1,2,2,3,0
3492,4,29,3,3,2,12544.0,1636,0.503,51,0.457,0.13,1,3,1,2,0
3493,5,39,4,3,3,11464.0,0,1.02,55,1.037,0.0,1,1,2,2,0
3494,1,44,5,2,4,3104.0,1791,1.048,76,0.81,0.577,1,5,1,0,0
3495,1,36,4,1,3,11770.0,1813,0.623,70,0.667,0.154,1,6,1,2,0
3496,1,40,4,2,3,34516.0,1185,0.725,72,0.714,0.034,1,2,2,0,0
3497,4,36,3,1,4,10998.0,1586,0.907,33,0.435,0.144,1,6,2,2,0
3498,4,37,3,1,3,2757.0,1785,0.735,69,0.605,0.647,0,6,1,4,0
3499,3,36,5,1,2,5489.0,1189,0.95,64,0.882,0.217,1,5,2,2,0
3500,1,38,3,1,2,19709.0,1924,0.468,64,0.641,0.098,1,3,2,0,0
3501,3,38,2,3,3,6967.0,1767,0.54,38,0.52,0.254,1,2,1,4,0
3502,3,32,3,2,2,23424.0,2517,0.762,73,0.738,0.107,1,3,1,3,0
3503,3,32,3,2,2,21718.0,2386,0.743,66,0.692,0.11,1,3,2,2,0
3504,3,48,5,3,1,4908.0,1429,0.745,65,0.667,0.291,0,5,2,4,0
3505,2,36,3,1,3,1470.0,0,0.64,63,0.75,0.0,1,3,2,1,0
3506,0,32,3,1,4,34516.0,1793,0.545,82,0.783,0.052,1,2,2,3,1
3507,1,56,4,2,2,7936.0,2081,0.941,81,0.841,0.262,1,2,2,4,0
3508,4,45,5,3,2,14366.0,888,0.638,66,0.61,0.062,1,0,2,2,0
3509,0,35,4,1,3,9231.0,1642,0.416,68,0.659,0.178,0,6,2,1,0
3510,4,36,6,2,2,18679.0,905,0.541,55,0.486,0.048,0,5,1,1,3
3511,3,36,6,3,2,20356.0,2517,0.607,67,0.861,0.124,0,5,0,5,0
3512,1,40,5,1,3,2259.0,1721,0.682,38,0.81,0.762,0,5,2,5,0
3513,0,53,5,3,4,6663.0,765,1.129,78,0.857,0.115,0,2,2,4,0
3514,4,34,6,2,4,2424.0,0,0.662,66,0.65,0.0,0,6,3,4,0
3515,5,39,3,2,2,15677.0,1227,0.76,81,0.588,0.078,0,0,2,1,3
3516,4,30,4,2,3,2334.0,1138,0.826,48,0.714,0.488,1,2,0,1,0
3517,3,43,6,1,3,1816.0,1052,0.547,65,0.667,0.579,0,0,2,5,0
3518,2,36,3,1,3,4950.0,1829,0.671,73,0.872,0.369,0,2,1,4,0
3519,1,30,3,1,4,34516.0,2055,0.589,74,0.51,0.06,1,5,2,3,0
3520,0,36,4,3,4,24172.0,2517,0.424,27,0.5,0.104,1,5,1,0,0
3521,1,36,4,1,3,9037.0,1544,0.321,27,0.5,0.171,1,2,1,2,0
3522,3,42,3,2,4,7616.0,1251,0.581,52,0.405,0.164,0,0,2,4,0
3523,2,28,3,3,4,11209.0,1165,0.966,96,0.714,0.104,1,6,0,1,0
3524,4,36,3,2,0,9908.0,2066,0.463,80,0.667,0.209,0,5,0,5,0
3525,2,33,4,3,1,18737.0,0,0.797,76,0.767,0.0,1,2,1,1,3
3526,1,45,5,2,4,5330.0,0,0.515,79,0.837,0.0,0,3,2,4,0
3527,3,47,6,1,3,19032.0,0,0.417,42,0.312,0.0,1,3,2,0,0
3528,1,32,6,1,4,5916.0,983,0.761,75,0.974,0.166,0,6,2,5,0
3529,4,46,3,5,2,16277.0,1170,0.95,62,0.676,0.072,1,2,1,1,3
3530,4,33,5,1,3,9442.0,838,0.654,63,0.853,0.089,1,3,2,2,0
3531,3,39,5,1,3,2990.0,0,0.598,76,0.767,0.0,0,6,2,4,0
3532,3,34,6,6,3,2210.0,759,0.892,53,0.559,0.343,1,2,3,3,0
3533,4,33,5,4,3,1527.0,0,0.531,38,0.462,0.0,1,5,1,1,0
3534,1,36,3,1,3,6022.0,1433,0.955,68,0.943,0.238,1,2,2,2,0
3535,2,45,6,2,1,26729.0,1052,1.034,69,0.816,0.039,1,0,0,0,0
3536,1,51,5,3,2,6102.0,0,0.639,67,0.558,0.0,1,3,2,4,0
3537,2,24,3,1,2,6803.0,2296,0.754,47,1.043,0.337,0,2,0,4,0
3538,3,38,4,1,2,8101.0,1266,0.615,53,0.71,0.156,1,2,2,3,0
3539,4,36,4,1,1,4632.0,0,0.637,63,0.75,0.0,0,2,1,4,0
3540,1,46,3,3,3,1996.0,1850,0.952,55,0.719,0.927,0,2,2,1,0
3541,3,42,4,1,2,11600.0,738,0.692,80,0.778,0.064,1,1,1,0,0
3542,1,25,5,3,3,2657.0,1983,0.831,59,0.903,0.746,1,6,2,1,0
3543,5,36,4,2,2,8464.0,1002,0.598,92,0.84,0.118,0,2,2,4,0
3544,3,39,6,2,2,29003.0,2323,0.671,36,0.714,0.08,1,4,1,3,0
3545,3,36,4,3,4,5000.0,942,0.604,81,0.653,0.188,1,3,2,1,0
3546,0,55,5,1,2,14963.0,1616,0.755,58,1.0,0.108,0,0,2,5,0
3547,2,33,6,3,3,3855.0,1188,0.927,83,0.627,0.308,0,2,0,4,0
3548,4,36,5,3,3,28200.0,765,0.68,64,0.641,0.027,1,0,2,0,0
3549,1,24,4,3,3,2310.0,1306,0.525,74,0.682,0.565,0,2,2,4,0
3550,2,40,3,1,3,1960.0,1428,0.57,64,0.641,0.729,0,3,2,4,0
3551,1,38,3,1,3,3773.0,1291,0.878,75,0.667,0.342,0,2,1,4,0
3552,1,30,6,2,3,9771.0,1776,0.46,53,0.472,0.182,1,2,1,3,0
3553,0,48,3,3,4,6417.0,1372,1.154,71,0.69,0.214,0,2,2,5,0
3554,3,33,4,3,2,16037.0,0,0.558,70,0.75,0.0,1,4,2,2,0
3555,2,39,2,3,4,14839.0,512,0.176,26,0.13,0.035,1,3,0,1,0
3556,3,39,5,2,2,34516.0,1461,0.646,70,0.707,0.042,1,5,1,3,3
3557,2,49,4,3,3,8769.0,1314,0.477,60,0.818,0.15,0,0,2,1,0
3558,1,36,6,3,2,20968.0,0,0.64,61,0.794,0.0,1,6,1,0,0
3559,3,36,4,1,2,2188.0,1241,0.782,67,0.675,0.567,1,3,1,2,0
3560,5,40,3,3,4,30314.0,776,0.705,82,0.64,0.026,1,6,1,3,0
3561,2,36,1,3,2,18799.0,2517,0.813,52,0.625,0.134,0,2,1,5,0
3562,3,45,3,3,0,1638.0,1038,0.718,70,0.591,0.634,0,3,1,4,0
3563,3,35,5,3,2,3538.0,0,0.653,74,0.762,0.0,1,2,1,1,0
3564,1,16,3,2,2,2546.0,1348,0.877,75,0.596,0.529,0,2,2,1,0
3565,1,53,6,2,3,10775.0,1787,0.648,70,0.75,0.166,1,2,2,5,0
3566,4,43,4,3,4,4798.0,1017,0.458,79,0.681,0.212,0,6,1,1,0
3567,2,36,4,6,1,5816.0,716,0.923,73,1.147,0.123,0,2,2,4,0
3568,2,36,4,2,2,20533.0,1321,0.716,78,0.5,0.064,1,2,1,3,0
3569,1,49,3,3,2,9890.0,0,0.653,69,0.683,0.0,1,0,2,3,0
3570,3,32,6,3,3,30820.0,1724,0.948,75,0.923,0.056,1,2,1,3,0
3571,2,37,6,2,2,6091.0,0,0.56,60,0.579,0.0,0,2,1,4,0
3572,2,40,5,2,3,9690.0,1115,0.542,64,0.488,0.115,1,3,2,2,0
3573,2,56,5,3,2,6797.0,1428,0.747,70,0.795,0.21,0,1,2,1,0
3574,3,31,3,3,4,4985.0,1379,0.896,61,0.605,0.277,0,3,1,4,0
3575,0,36,2,3,3,2125.0,0,0.654,38,0.727,0.0,0,2,0,4,0
3576,4,28,3,2,4,4012.0,0,1.073,60,0.765,0.0,0,1,1,4,0
3577,3,42,3,2,1,23858.0,1179,0.671,69,0.683,0.049,0,3,1,5,0
3578,2,32,4,3,2,2619.0,2271,0.61,60,0.818,0.867,1,3,1,1,0
3579,3,34,4,1,4,6728.0,1192,0.687,75,0.471,0.177,0,2,2,4,0
3580,4,39,3,3,3,2680.0,1652,1.132,58,0.758,0.616,0,5,1,1,0
3581,4,36,5,1,4,2936.0,2181,0.478,78,0.625,0.743,0,5,2,4,0
3582,5,41,3,3,4,7478.0,1775,0.54,79,0.491,0.237,1,3,2,2,0
3583,4,35,4,2,3,2527.0,1419,0.797,68,0.943,0.562,1,4,1,2,0
3584,3,36,3,1,1,5644.0,2517,0.86,44,0.76,0.446,0,6,2,4,0
3585,5,33,4,3,3,2837.0,1377,0.564,54,0.8,0.485,0,5,2,4,0
3586,3,31,6,2,4,18584.0,2446,0.76,64,0.882,0.132,1,2,1,3,0
3587,3,31,4,3,3,5941.0,0,0.522,37,0.233,0.0,0,6,1,4,0
3588,2,32,3,2,2,9576.0,0,0.817,49,0.4,0.0,0,2,1,1,0
3589,1,56,3,3,2,9569.0,0,0.94,49,0.581,0.0,1,2,2,2,0
3590,3,36,3,5,2,15412.0,0,0.589,73,0.659,0.0,1,0,3,3,0
3591,1,44,4,3,2,2663.0,1784,0.785,81,0.929,0.67,1,2,2,3,0
3592,2,44,3,3,4,1438.3,1031,0.582,72,0.674,0.717,0,4,1,4,0
3593,3,40,6,2,2,5376.0,804,0.51,74,0.682,0.15,1,1,1,2,0
3594,4,36,3,3,3,18873.0,0,0.636,38,0.52,0.0,1,5,3,5,0
3595,2,27,4,1,3,5341.0,0,0.771,47,0.808,0.0,1,1,2,2,0
3596,1,41,2,3,2,9904.0,2513,0.0,28,0.0,0.254,1,2,2,2,0
3597,3,38,3,3,3,7084.0,0,0.523,44,0.294,0.0,0,3,0,4,0
3598,3,29,2,2,3,7498.0,2319,0.484,51,0.759,0.309,1,3,2,3,0
3599,0,40,6,2,2,5450.0,1674,0.588,77,0.711,0.307,0,3,1,1,0
3600,2,45,6,2,4,32719.0,1650,0.717,60,0.714,0.05,1,6,2,0,0
3601,2,36,2,3,2,3250.0,1721,0.446,32,0.391,0.53,1,5,3,1,0
3602,3,36,3,3,2,6111.0,2517,0.733,68,0.659,0.412,1,0,1,1,0
3603,1,36,6,1,3,12590.0,931,1.068,78,0.696,0.074,0,5,3,4,3
3604,3,29,5,1,3,1982.0,1068,0.881,58,0.871,0.539,0,2,1,1,0
3605,4,36,6,3,3,25133.0,0,0.461,73,0.327,0.0,1,4,2,2,3
3606,4,34,3,1,3,17818.0,1451,0.632,74,0.451,0.081,1,5,2,0,0
